Genome	EHI01384	EHI01307	EHI01308	EHI01309	EHI01296	EHI01289	EHI01318	EHI01303	EHI01280	EHI01294	EHI01287	EHI01302	EHI01319	EHI01311	EHI01299	EHI01327	EHI01290	EHI01312	EHI01291	EHI01298	EHI01306	EHI01315	EHI01385	EHI01283	EHI01383	EHI01288	EHI01382	EHI01313	EHI01284	EHI01281	EHI01285	EHI01320	EHI01323	EHI01301	EHI01304	EHI01314	EHI01381	EHI01316	EHI01300	EHI01329	EHI01324	EHI01295	EHI01330	EHI01292	EHI01286	EHI01325	EHI01297	EHI01332	EHI01317	EHI01331	EHI01310	EHI01322	EHI01282	EHI01321	EHI01326	EHI01305	EHI01293	EHI01328
EHA01913_bin.17	1521	345	2514	328	516	2168	1420	8064	8143	3912	443	477	1919	3801	152	112	8478	8	1409	730	1466	1480	3434	563	2529	230	4492	609	3021	2139	8875	10549	192	261	1208	3477	1986	807	1062	196	655	53	335	10323	81	7610	1004	801	6489	153	254	203	719	1694	952	12980	593	154
EHA01913_bin.19	10963	2261	10996	21163	4225	11301	4821	2629	25347	12066	17471	4238	12336	33328	8500	6291	12076	95926	21996	7835	3909	44921	67523	4619	29912	6778	8798	14951	20774	7249	14762	23434	6344	9124	6744	38286	116925	16515	23378	6325	6987	7445	14293	39463	3421	3973	7602	3861	58399	2284	4882	101363	8224	16767	5662	39406	4950	9662
EHA01913_bin.20	25245	533	27144	118	14650	1241	12393	1329	33779	4705	268	42	2883	7162	220	1726	14738	24	2055	476	1149	662	1055	14045	573	44	2227	10511	7215	2620	28043	3597	383	297	1961	1564	388	318	9933	67	1997	81	172	3845	15	26154	2660	12661	4703	321	26	50	847	7731	6824	33816	123	3286
EHA01913_bin.23	15808	1784	13303	12506	3954	15207	11832	2017	30373	14409	14881	4041	9588	26759	7214	6018	17944	70598	21844	7845	21059	24984	35916	6406	25902	6334	23946	16262	11049	7579	15898	16586	6037	12147	6245	19237	75422	14885	16525	6996	6000	9154	11329	26853	2489	6165	8001	6355	36941	3453	2410	61898	9817	32507	5656	44041	2826	6372
EHA01913_bin.28	174701	59309	196097	215585	95895	121685	95022	50226	201172	61794	139968	84208	119827	12261	149625	126899	110332	120660	140260	184967	180914	13125	276879	116888	200033	44267	95271	155037	73877	73935	200299	42586	141519	129421	104714	127536	65800	56719	266514	224274	97779	99474	16049	300620	77838	73648	86672	164753	106487	32661	187349	441331	118680	375210	90832	132513	77230	144155
EHA01913_bin.30	23224	7631	11037	10617	8341	14383	15559	10186	62020	12410	27063	17875	12726	70221	9899	9203	11640	94770	16670	27404	3661	10432	59835	9552	60682	5570	11324	21892	8203	16709	16629	50247	14189	10753	5915	29756	75278	19191	10059	5601	16342	6890	24637	14776	6442	11918	12435	13823	23263	5413	4489	32765	14627	77447	17348	88752	12069	3331
EHA01913_bin.4	301	2729	102	12	254	71	415	41	135	1333	29	495	47	20575	691	3800	79	18	34	14439	14553	1834	2080	4168	5279	77	399	12512	95	13193	8292	12278	29	627	21	80	9006	4692	539	582	4037	25	1941	444	517	2641	3180	1437	4285	4070	47	301	3460	53041	6552	19178	262	102
EHA01913_bin.5	14154	7408	19775	17155	16457	16315	16386	30098	21094	9736	9990	30972	23602	5567	21006	21126	13881	118	21957	29226	24399	2060	39123	13112	16586	5274	10584	17853	17139	28255	27953	16250	16987	15980	7702	16066	6867	8394	36383	26218	10560	19941	6388	45521	24360	10840	25202	21326	33720	9721	15172	98003	14828	41301	14421	28890	34166	34560
EHA01913_bin.7	99083	96816	3813020	737	154278	208879	1988	20098	56744	2887	21326	21914	1853	1575	44514	67168	391147	0	2212	4295	5880	88097	195800	218583	1860	10608	536227	5169	2531718	5522	5832	603770	6444	1238	48128	8356	173	74630	98212	5862	136761	468	71561	1491	532	47983	880	2670	46502	77855	2661	1108	326425	422146	2921	406605	141162	2139
EHA01913_bin.8	156415	31371	17779	34245	24012	24395	35483	5459	51005	57086	69733	7261	161698	811120	48069	43060	25128	45757	2939	54025	180719	14672	8617	83281	248032	10584	20802	114549	6729	278053	184980	300759	87714	73108	7092	9626	32818	35234	183759	23277	40237	10456	66190	57579	10541	104496	120284	58739	270706	37851	25927	72667	57444	261698	52385	259555	9898	44387
EHA01914_bin.11	1302	4045	1039	7975	1367	3097	5268	721	5788	10580	2042	7539	5418	12146	3266	3938	2665	528	1267	5511	62859	7632	2726	5739	5836	4100	12910	13553	594	5842	4630	7600	4117	9288	1133	1203	22683	6653	3389	13051	4165	42041	4103	2795	8448	1880	3212	6768	16043	2821	8032	18675	3890	24620	6613	5443	718	17708
EHA01914_bin.12	1155	1569	4957	565	2107	19524	1266	419	20442	1650	458	2302	2074	9895	902	1944	1813	123	781	2857	42442	1392	4948	2504	3117	664	12079	2320	3065	1470	4354	14159	2438	2272	2568	3871	3423	1630	745	2664	1937	1372	1641	3065	1666	5749	2743	1804	4285	1364	1114	1216	2398	9672	2695	2610	100	3704
EHA01914_bin.15	77	2803	11	20	216	81	339	13	52	1277	7	580	13	20304	573	3607	125	2	0	14447	18634	1864	71	4178	4970	85	105	12380	31	12198	8304	12020	4	665	5	8	9068	4506	455	493	4196	26	1917	14	436	2533	3093	1394	4	3974	40	108	3334	50788	6999	13081	254	36
EHA01914_bin.1	5185	2914	17037	48	6217	52994	941	3852	54237	2479	5902	176	1191	4366	140	873	11513	68	273	1764	398734	4582	351	4051	3175	76	23268	1551	18886	2493	9083	4383	154	202	8438	2128	38513	1447	826	171	1805	70	3939	3890	65	15371	207	2299	2460	5655	42	209	326	36448	4901	1491	416	191
EHA01914_bin.20	4595	7894	13530	2286	14854	13103	12176	2979	8461	15430	1180	36291	18761	500	24529	12020	5704	177	148	15751	3145161	20268	14299	37853	25456	1614	153645	13595	4787	5068	13413	49038	9641	11667	2410	906	5404	8842	2592	2902	16933	4191	6826	4094	900	15539	6944	17475	20467	24489	31696	7256	19833	25983	13476	4217	78302	14948
EHA01914_bin.22	4945	6530	13114	4309	10164	4624	10735	10061	21724	7928	1474	2079	4171	14282	8644	6257	7767	1896	3665	22319	23549	1418	10873	13838	8751	3282	14144	17485	3657	6420	13554	8094	6332	6885	3864	3567	10413	5146	5525	5283	13468	6239	3665	12929	2067	7752	9356	21277	7747	3012	3125	8321	9374	21259	23563	11107	1271	4258
EHA01914_bin.30	101393	41176	137844	142793	61113	105154	54047	58681	122319	40091	115469	61262	58527	10869	132580	96631	95836	86482	111882	104352	342990	10714	228085	95862	203859	38830	49034	112406	69585	63828	179961	35778	93481	89870	83553	148835	41734	34418	146862	124412	58418	59830	11962	306855	52757	61784	76553	103873	80247	24742	76937	231978	105600	201451	64174	59312	64900	88263
EHA01914_bin.3	667133	2795	4015	4843	33973	6118	2131	12931	74546	869	44107	1339	10333	3801	4223	21617	2286	49966	79912	41985	118295	55661	153833	1047	299380	171	8667	1164	5000	1779	2011	87400	38788	4789	697	29570	5182	3653	4941	1563	24234	5703	16122	15566	1843	40461	5509	20852	4508	356	1360	14021	13128	4477	3608	13853	1916	1255
EHA01914_bin.4	13664	3544	5102	1128	9738	5415	8180	4884	8927	17034	7511	1817	5808	2761	5656	2714	33859	9794	1949	2151	188515	3327	29374	9387	2815	354	27864	6132	4062	4963	17889	9922	3939	15083	5847	4863	2798	4983	10804	3695	1068	6108	657	4087	2081	15019	7862	11512	42680	8414	10933	4377	1918	40118	2201	9921	290	18721
EHA01914_bin.5	45	3438	3952	0	584	674	95	3	7080	1240	1833	1088	66	1473	652	20406	84381	0	2	452	115603	6	1852	10517	8	3582	6	20	212	733	49602	467	255	582	1276	68	4696	70	25	124	9996	2	947	381	13	183	1280	53	582	15052	153	58	3926	793	544	108	214	2389
EHA01914_bin.8	337	1006	8337	0	473	421	183	0	2668	5527	417	99	121	19426	63	18008	1679	0	19	1839	322406	44	5071	1559	0	273	42	1279	33	847	17627	4622	1461	236	143	150	1320	262	26	17	938	4	2808	2367	43	875	1819	662	91	2860	170	13	11264	1042	316	548	2343	27188
EHA01915_bin.16	7999	42166	179720	135	19665	2688	48	162	622	2335	267	1	7	0	6298	25932	31	10	14	17785	45	8	901	17461	27	562	705	174	18	28	1095	24	224	140	228	668	12	16851	38	13	8	141	6713	6	11639	12469	3332	51	10	2356	9	2269	39	18654	6396	146	6	2404
EHA01915_bin.18	60818	4428	54910	9297	17904	15149	8208	11120	75249	4985	16103	2596	14447	17130	9237	16051	28966	592	74710	27076	65179	7672	73169	28474	82805	11491	6199	17701	20802	15358	30782	25199	9691	12469	16271	31026	37552	6029	52371	24329	12533	4661	9289	155396	6068	15963	21460	10462	10388	6329	8489	19813	18321	35115	40716	23600	5447	22162
EHA01915_bin.1	79803	8140	193884	7104	11876	9980	12572	18681	152041	19374	18202	2050	71882	208429	13862	9370	47025	9305	7454	13928	145804	25914	13217	58775	61194	2923	45865	49280	23187	65425	363518	382623	18540	13784	21354	28414	14558	7831	24458	6172	10850	5068	17804	60809	2480	17171	26295	22398	74645	11869	7942	15211	19138	95881	23391	61591	2403	9014
EHA01915_bin.20	2070	480	211952	452	35650	745	560	741	2877	1381	968	382	1924	1975	325	566	52673	516	14720	2745	1983	1739	921	15672	1822	584	1458	40163	41368	605	62565	1746	275	563	334	1228	8530	935	11024	767	415	649	1100	2211	713	5189	338	666	2989	6853	331	1437	28162	14712	913	35187	116	941
EHA01915_bin.21	12705	0	679242	5	9253	74	3	0	10118	5	14853	188912	23920	81224	3	8	51382	0	4881	2	1	2	14499	4	0	0	0	10	0	139620	9	1	8	134	1373	159455	43628	0	4	0	27412	0	2203	0	4	14553	0	6	246699	0	0	7	2393	58027	0	24278	928	6
EHA01915_bin.25	113304	24187	68804	4141	55034	89486	36920	50320	92875	45421	1604	18691	54670	28416	33478	44543	26391	21	15696	83111	8278	7045	153034	57069	39799	5556	114046	72439	81919	174081	585827	185920	34949	38987	49779	74266	10146	14886	49257	39035	69901	4260	24174	76027	3787	189843	36143	81455	43904	29077	55636	4928	29344	176604	68118	156189	47917	64572
EHA01915_bin.26	4689	3272	66843	53	6084	86	3770	35081	39466	16328	66	6066	910	833	6938	11813	59441	236	896	3937	322	123	36	20028	482	123	437	22224	82439	333	50183	407	3953	23944	115	2873	81	5034	4383	34	14614	1391	99	178057	27	10295	14685	3928	1205	2544	53	263	2157	35842	7595	6232	25	55
EHA01915_bin.38	5943	7581	32717	3788	12716	2790	13609	23130	22886	10532	732	3451	7824	19210	10654	5984	11196	1524	4975	23886	14628	1963	9633	18221	8123	4373	12174	22248	10164	9041	22612	11007	5917	7988	7949	5682	9879	6316	6622	3398	15829	7929	779	26614	984	13060	11596	27343	10081	1543	1348	9460	11552	19586	31864	13539	1958	2188
EHA01915_bin.6	19870	297	32875	67	12429	4414	9879	814	25359	3494	670	0	15765	1346	4250	1377	12342	18	1661	81	26445	10247	64	11116	398	268	29785	7256	4591	393	20651	724	244	49	117	426	5393	119	7627	5	1406	13	6162	2230	9	19690	24432	16851	3217	27	21	47	62	4437	18411	19051	125	2336
EHA01915_bin.7	56172	1980	386478	584	6317	18186	16962	1876	96056	12909	15109	649	13655	16082	3477	11385	133875	4322	835	22222	275768	8263	4433	6793	25193	535	38692	7595	63485	5279	704585	7274	1269	2045	8131	3674	15593	5751	31172	452	11620	600	23948	4848	280	9943	15440	23606	17957	19549	345	2630	45818	44735	11213	11367	356	3554
EHA01915_bin.8	1986	558	81542	5	295	226	28	0	1750	3374	343	57	1019	8607	58	9643	642	0	8	878	15941	588	2688	881	1	86	58	520	68	725	7730	2131	722	150	94	111	370	184	634	35	370	0	2165	1334	418	1042	583	99	101	1330	248	95	44264	623	166	219	646	11768
EHA01916_bin.11	5412	635	17786	553	12299	3195	1911	682	20220	2002	2222	902	10067	266425	5009	1605	2109	25783	1892	4062	2482	4638	1234	3381	37439	7523	2147	3551	3200	23582	17684	185712	6938	19223	8999	5763	54666	2420	1322	7278	6244	26241	10444	14495	302	3783	42837	1645	43486	2295	9614	40925	23180	7386	57502	6838	19305	22669
EHA01916_bin.12	6776	13588	2932	72	19200	2585	12763	6807	55281	25200	5327	5072	7655	192486	9531	12903	21012	2040	15593	38340	43474	6860	6660	37559	227330	7691	9792	31362	4382	6270	26594	3118	2698	26357	5431	14512	5032	14472	1319	565	21863	481	4812	59089	89	7281	24496	12165	6313	24647	139	424	5401	132676	48107	11445	153	19549
EHA01916_bin.21	1263	420	2291	497	414	2305	1530	6193	7259	3674	541	570	1960	11790	253	332	7860	14	1352	795	1801	2208	3188	674	2653	228	4237	724	2591	2034	6568	12125	226	332	1021	2938	3037	1161	872	257	611	129	686	10242	141	5769	932	871	6686	268	207	303	832	2031	952	3790	589	227
EHA01916_bin.24	31631	4	8	0	2	5	0	0	2	0	0	0	17	1541376	38	33	88	2	90	19	1847	74	2	1	118625	0	0	2	0	6593	6912	1212720	9	0	2	0	301	4	315	7	5	19	89	0	6	93	3	12	762	0	0	10	60	4	4	4003	3224	8
EHA01916_bin.25	1033311	30726	305931	12726	389812	2134382	42371	17073	1854727	49501	248222	117030	377115	638962	64136	31924	249828	174	24138	110627	1214709	10418	870448	333532	30811	5569	65446	42160	142944	84244	199388	71248	33397	17861	1428847	158462	19138	22042	1094502	10871	57863	7950	218631	59298	9901	80184	9455	44519	27558	20221	79966	19315	69022	377268	52488	76885	28077	46123
EHA01916_bin.26	958	1038	2896	465	1778	13614	1111	423	33246	1017	641	2521	2425	46019	764	1791	1941	169	885	2206	13634	1677	18839	2092	3926	476	8835	1651	2495	3818	10423	5404	2540	1487	2723	2096	7098	999	1056	1958	2047	752	1482	2908	1206	14199	2663	1481	3344	997	772	1069	2915	6310	2805	2871	90	2563
EHA01916_bin.27	15207	29726	42580	12453	50985	4750	52394	5777	54122	26783	1242	9589	16070	78735	43303	23222	11329	5467	7456	90495	37509	2275	23002	70193	24185	15712	2505	90332	8977	25382	56970	8202	20975	31179	11605	3715	24845	22667	22604	7896	63375	35433	808	30648	1730	25416	44532	112153	13313	2598	2605	38229	45127	59220	130866	41128	5239	3393
EHA01916_bin.28	4039	3931	66	3767	794	32	3491	6	81	180	965	1257	1834	522070	50	689	11	110	17	28439	142	4567	183	10614	376	2123	11	3465	82	465208	115	157271	19625	29278	8	68	327	1147	6972	404	201	3896	194	12	5707	65	455	4476	260	4744	6737	8901	1994	16711	6830	10809	2590	3873
EHA01916_bin.29	12222	5358	4	12395	1402	23	8412	4	13	427	1308	1627	10604	230624	123	3308	16	934	8	15909	1467	9279	6	10296	151	4203	39	6759	18	167594	445	892135	9283	81867	6	10	586	4621	43303	2198	486	8319	2560	39	7080	101	1146	5365	1646	7117	12728	29682	7667	17273	12634	4394	2385	13850
EHA01916_bin.4	157899	78109	188106	249370	94813	139856	92287	77996	192840	81189	166876	97610	92747	31270	251100	249470	136090	154137	161230	245296	191665	16236	340687	156190	292087	62093	83137	227639	91403	83360	298246	56507	199143	183342	102344	166389	73917	70955	231217	269673	93684	115889	15412	403464	78784	93248	119189	160235	133424	45479	157856	558700	260791	379569	110757	89235	92565	160146
EHA01916_bin.5	3247	8245	5317	748	29489	8550	6567	6983	17711	32010	5032	30940	38568	260004	9175	32559	8384	5773	194	23112	5561	23193	9770	11871	189330	385	79843	23501	3374	4609	26385	5672	10991	45349	5024	3005	6766	24659	566	328	9622	153	6421	41880	185	45303	15460	4757	10756	13079	18164	2287	16409	138636	63963	6365	110	5664
EHA01917_bin.11	13487	8741	43976	21530	18287	13102	17980	15555	32085	10987	7663	24474	18656	10104	41863	25293	16492	1820	16027	33465	47047	1320	104258	15071	48410	8488	9565	19207	37198	34817	36460	17356	23793	16956	10339	43061	4524	9963	43892	35866	11659	14971	8261	52433	26546	23363	16688	24649	54116	8069	12711	67141	23303	53416	18136	20523	26057	48527
EHA01917_bin.14	609025	4255	13147	10736	34020	6648	4327	12902	64387	2345	33400	6557	5893	1916	12269	22935	3245	39079	64925	38186	80034	39873	113933	6708	162826	1381	8231	6502	6287	4765	6178	77075	34690	8430	2590	55599	5602	4756	9065	6436	23840	6807	14580	17445	6658	29681	10313	16036	5696	2154	2683	18929	14096	10891	6796	12100	3387	7837
EHA01917_bin.15	4038	9847	3501	30280	20712	4626	16744	1582	6621	27880	8137	30198	22447	5281	7232	10088	4714	1395	2061	17847	9501	1624	2998	17353	6307	5952	16710	43155	2018	16781	7660	47032	9342	19504	2538	52135	7598	14716	8292	30528	12346	17651	2572	6181	11502	4529	14701	11859	13827	12056	14012	60885	16050	97447	11781	19490	1238	45192
EHA01917_bin.3	7091	2608	20933	45	2689	5904	2494	19525	15969	4275	5080	3927	5225	7681	1799	3895	5510	8	15511	6287	16224	1435	9403	9421	6001	1107	14363	5946	27251	12854	12593	13666	2845	6359	2453	53938	1933	3254	5642	8956	4261	3087	4217	10386	2245	6181	6712	5133	10928	4186	1363	6240	5825	23047	4205	8864	700	4830
EHA01917_bin.7	11097	2312	19418	1449	5210	16030	7595	12688	57793	8799	11597	13675	17984	15524	6321	4772	12725	4731	12135	13261	24199	37607	12081	7806	14819	4888	8243	7570	13232	76363	10018	59274	5543	8034	9133	41921	45051	7321	10973	2085	8603	6067	16698	26318	3361	4963	17666	3356	61596	3424	2504	5538	3487	14176	3737	13714	1398	771
EHA01917_bin.8	13358	964	68033	41328	3267	10451	9235	5147	30942	12711	10645	6288	100984	34940	19639	2519	24671	46838	60681	4408	11801	47426	83836	4192	16781	22098	23350	6068	7196	31522	31548	106025	36836	21489	16291	376338	70718	5109	35161	25452	3317	138678	21761	43674	1621	6952	13840	3827	336774	2346	1344	711227	3196	10301	1988	71566	3657	14454
EHA01917_bin.9	2234	495	5396	91	2252	764	4664	3091	4209	5404	397	7977	8511	1113	300	416	28045	3	4056	2810	2506	2109	5857	510	5568	1203	2765	2113	6314	7493	24211	42466	797	1096	1503	67905	2118	3972	783	25	4314	1264	351	25727	14	61439	2447	1055	14289	375	32	72	882	4221	2747	3804	6339	80
EHA01918_bin.10	3887	271	4252	674	1029	14851	848	742	9150	1337	2486	293	1131	2618	574	969	3685	968	816	3384	4371	156387	2329	700	20026	496	7151	1283	1883	4241	6433	2326	2993	898	1871	2206	753	364	1482	1278	1712	523	26124	3632	347	1867	1374	1595	1739	410	415	1304	875	3618	988	3709	298	976
EHA01918_bin.15	33127	180386	4154	74559	31957	14618	41142	889	33863	154290	193	988	613100	78139	118469	622471	229	3	74	154184	31	237873	930	212339	22	10886	19	655061	13	1353	18559	436771	380368	69837	435	992	237	92065	9	25	22717	6	22196	8	468144	143	28	154476	3879	37947	11	1556	21860	658182	75065	5966	5975	404767
EHA01918_bin.16	1065994	7465	21411	70700	8709	27318	7219	765	18098	6082	15499	8806	2979	15379	16589	19452	4116	48026	1643	26853	36615	891960	34942	14366	25929	4679	55008	12012	9514	4687	3407	33501	34046	42693	9856	7726	64055	6068	21198	7722	15097	19396	57147	2540	7211	5273	7461	10219	9950	8122	3347	29249	32667	31683	8423	15778	6379	10010
EHA01918_bin.17	90583	5003	135462	33459	23816	41587	22983	12827	68298	9822	30717	59698	34301	206296	23703	39718	25160	108038	123723	33640	299676	16587	166377	25038	251310	8357	29110	31967	65299	155893	28641	164231	40430	27023	26212	69466	26757	11291	91279	69819	32636	46913	24996	68523	7305	32782	33908	42745	61667	12107	22486	86552	23623	163906	30061	112280	32036	62613
EHA01918_bin.18	26632	2169	68	236	255	206	789	1	62	30	253581	236	11808	37898	60	591	0	16	32	493	823	1931861	11	573	55	61	102	345	7	57024	69	184138	200	21360	16	53	260	513	86157	274	28	828	2353	41	937	41	52	2464	13250	579	1291	669	414	3740	1723	5174	169	747
EHA01918_bin.1	323396	10367	24208	25828	40272	22954	12104	19271	93360	7859	60951	15818	18698	8807	24831	35191	16927	57063	55308	44360	76096	169827	206852	16097	265064	6115	32282	23648	17522	22483	33791	109786	49020	22101	16333	36081	52343	11064	38389	26565	24591	19245	14311	55310	12109	30469	12672	24822	21758	6563	21860	54021	23654	47760	15843	22498	13347	21979
EHA01918_bin.20	1604651	2	43	0	114	9378	0	4	559	9	4583	0	18	0	16	1398	5	0	0	0	33864	464951	2820	5	12	4	196	2	27	0	21	15	3	0	4	854	3	0	563892	0	3	1	12160	1	3	0	0	0	8	0	2	40	1	1	0	14796	2	0
EHA01918_bin.23	142750	46948	207021	153630	94153	169661	75043	55404	281976	45504	177147	90963	105937	13484	137549	104779	124399	58447	209070	113113	279507	43494	431528	115474	282772	29635	293705	151099	96115	88580	237803	35766	101893	93470	149886	114129	66303	37997	326334	131233	59539	56919	19859	229284	75821	75685	65453	164201	115149	25944	175276	212807	122545	280805	73884	106675	101024	86829
EHA01918_bin.24	213250	53966	508533	167177	163104	427864	80604	61283	636624	53449	396372	94250	201059	14634	124983	108979	198838	47179	458973	150463	904737	55550	718066	150242	224233	38746	423930	167480	158754	151945	263496	33986	86703	88580	432830	151636	92992	43681	842731	160080	69116	59364	37291	278634	133696	135091	64353	151872	138786	28095	117383	258266	154096	427911	92993	242445	236971	159181
EHA01918_bin.26	74	0	0	0	0	438	0	0	4	0	0	0	0	0	0	2	1	1	28	0	50	269690	18	0	2	2	15	0	0	0	2	0	0	2	6	0	981	0	0	0	0	0	19201	4	0	11	0	0	12	0	0	0	2	0	0	0	166	0
EHA01918_bin.27	75	0	0	0	1	429	0	10	11	0	2	0	1	2	0	0	4	4	29	0	51	220249	32	0	2	0	41	0	2	0	2	2	0	0	66	5	324	0	2	0	0	0	5406	9	0	13	1	0	14	0	0	0	0	6	0	0	232	0
EHA01918_bin.28	11222	3561	9159	33609	6626	13300	5593	2557	32736	12920	35772	9877	14787	52951	12339	10704	10094	163402	16973	13884	4798	174082	82683	6147	51536	10439	8796	26788	17825	12369	15256	27623	9875	12272	7527	30765	200775	26898	27151	12315	11149	6051	22991	38137	7255	5429	17032	5120	54410	2935	8421	120935	13034	21959	8999	24174	8024	19402
EHA01918_bin.2	13293	394	653	541	733	420	480	362	1758	571	2440	265	489	190940	657	30791	367	1385	646	2066	93930	362477	4351	749	1324	248	1860	22974	383	17262	508	19137	2004	1475	249	514	430380	3498	1843	1549	676	374	6469	1624	584	797	478	910	445	946	309	2278	56715	4149	862	388	274	1679
EHA01918_bin.30	32931	2750	6099	3992	9369	4581	3683	2372	24699	1744	7335	923	4067	11518	2874	4037	2611	2506	8032	7357	19759	66994	19080	3458	31704	1513	7310	6848	4678	12077	8063	22921	3760	4722	6527	13129	21589	2165	16881	2966	2975	3646	4234	15145	2041	4376	7685	5047	5493	3789	1975	9057	2911	14962	6259	9869	2711	2939
EHA01918_bin.31	13067	3030	1494	934	1320	408	814	231	1517	156	3216	224	723	859	397	661	217	4642	1257	1072	1488	84684	2699	208	3738	114	531	531	2176	2181	683	29967	1158	2646	129	1485	367	450	10398	924	798	2150	1325	681	1139	551	528	3274	1403	446	559	2780	501	2708	423	542	385	747
EHA01918_bin.3	608	98	169	981	235	773	877	260	3746	840	1340	183	695	4259	566	538	785	5506	72	873	2035	241104	1683	439	4435	323	533	573	160	731	1030	1287	528	460	565	299	11728	500	344	231	555	84	4205	272	442	529	932	1093	811	434	178	2580	1811	1995	524	1053	158	244
EHA01918_bin.4	158416	188	2191	5000	9055	610266	226	5171	21613	410	3167	3735	959	3604	17759	1243	79180	479323	2948	29253	72900	4538415	512003	3573	1534	460	393795	603	17855	7332	1572	1126358	30458	682	13933	1823	9645	247	4214	254	3822	1252	568188	1487	172	6159	18557	22346	1909	268	1110	12653	6113	1424	1399	737	261	1420
EHA01918_bin.5	69	2247	149	207	36	207	77	31	6415	292	750	3316	121	180	454	3527	113	234	1336	3395	242	98524	845	3404	10021	3684	630	4570	88	207	206	174	714	1529	572	731	124996	3503	72	6456	182	78	5393	258	2492	34	1678	179	1416	366	69	2239	1231	12591	1762	156	24	397
EHA01918_bin.6	350	816	178	1927	1037	106	1147	88	2171	686	448	1060	142	822	1394	3455	95	2766	74	2670	12304	209063	328	2477	221	656	4181	1338	460	365	94	42422	2632	1318	57	678	725	1461	665	16609	1241	24009	8132	149	2225	135	2011	1343	179	2134	199	1568	1299	9114	12518	2068	71	3954
EHA01919_bin.18	9949	5678	1635252	14720	7870	9312	6346	25302	13930	6846	8098	7314	9651	1147	9848	10585	5911	2726	17795	12957	17874	749	15434	11412	7150	2693	5681	14260	7323	5110	9290	6068	8090	6959	14357	8674	152839	3577	16018	13287	6302	5950	2213	19031	13228	4807	6487	11464	4035836	3181	4171	21781	7831	29245	7919	7072	32778	14683
EHA01919_bin.20	1711	676	1239	569	669	414	381	126	6162	3309	3630	897	12274	2625	547	31982	35461	561	499	4050	1637	491	16658	1786	1043	274	170	1624	1766	7493	2785	1403	650	558	769	543	1637	448	1010	4068	833	369	11834	654	924	359	508	890	57670	653	793	1030	1338	3691	881	721	832	1629
EHA01919_bin.21	546978	1853	8508	5051	3185	17485	2764	6442323	10091	1533	6801	4135	4393	10135	4821	3201	3869	11733	1923159	4002	13636	679	17230	3782	8334	941	6093	3172	632211	7838	7464	1083717	7909	3715	4834	260897	2055	1160	51296	4381	2259	1997	66503	180924	3512	15340	2572	5679	123553	756	9504	9239	3100	12301	2331	5153	137264	3016
EHA01919_bin.22	8816	12702	5620	4238	34084	26996	18210	1968	26957	17723	10339	22615	56741	4178	28596	18412	16921	2648	9269	2384	3174	5528	4175	37038	2192	10932	5225	20307	1089	6616	97810	23895	7331	48561	1309	5003	11316	19906	28906	28754	10942	12184	1534	13081	140	6949	30589	9215	286614	5425	1068	63679	8768	31785	5689	60730	556	12194
EHA01919_bin.24	434930	52281	114527	13198	110256	159352	74826	109058	141265	60952	6174	50340	118410	55239	72285	117119	71659	229	26906	152012	21066	26631	319576	99192	93532	13838	407551	155463	171360	461776	1485128	439944	91053	103433	101164	215087	28810	35741	171257	105825	161050	14218	67861	234985	11929	534876	88959	177286	278531	54688	134048	14233	77498	385686	119225	335230	124477	134742
EHA01919_bin.36	31275	2460	10642	14145	11565	9959	6417	70484	40691	4083	7047	4382	8571	20155	7509	8055	6318	1687	30081	14822	84139	7401	46132	9085	48593	3241	24531	14869	21831	17147	15035	50450	9806	9016	11225	28989	26902	4054	45156	9922	5867	3947	5748	44840	5452	8781	18426	9735	36252	4753	4960	21480	8492	25897	9885	17299	8799	12567
EHA01919_bin.37	13321	1017	6690	2350	1427	4131	3132	5817	12194	3362	3442	1912	26540	31428	3473	2966	12475	32367	5261	4566	27515	6703	7787	3779	22459	1112	26189	4887	4030	16979	45204	18131	2933	6134	3706	7794	11799	5281	9684	1251	2897	2330	2826	25190	640	17741	4390	2914	54944	2483	1210	16363	3171	22967	2941	14601	1356	6240
EHA01919_bin.3	4815	834	6913	1119	1608	5730	3570	29924	15078	10211	774	975	4999	8695	432	331	20833	30	3477	1847	3996	5432	8975	2268	4223	740	11065	1497	7308	5624	15377	30649	707	714	2504	36379	4420	2400	1805	602	1258	206	588	36450	350	13748	2303	1748	61285	408	576	679	1537	3831	2117	8591	1565	556
EHA01919_bin.4	14298	2696	12298	258	11942	14861	9194	16736	11593	16410	16385	10562	11845	14818	6776	12295	5164	1008	11219	15169	8441	1381	7722	34649	3414	2977	11845	10990	16875	19711	17133	20618	11201	9462	2040	25650	1754	7099	9338	7693	13270	3228	1333	31098	1626	27902	19460	12425	91586	8241	1020	2856	16514	53185	8298	11247	2681	11055
EHA01920_bin.11	9914	1545	15050	1259	3851	10248	4402	6520	39350	5587	13985	6966	33699	9958	5364	5083	10217	1840	10652	12688	13855	21412	9724	5244	20207	3279	5540	5275	9278	42861	10656	51134	5970	9719	4928	15693	28253	8343	9271	2366	5999	3263	16474	19361	4044	4306	9768	2311	52973	1869	1868	4617	3718	9729	3987	13721	1582	827
